STATION,DATE,REPORT_TYPE,SOURCE,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,WindEquipmentChangeDate
72518014735,2020-11-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",31.0,42.0,66.0,29.86,29.51,37.0,9.8,0.0,2.3,23.0,47.0,36.0,270.0,33.0,T,0,0.0,260.0,23.0,649.0,1631.0,2006-09-08
72518014735,2020-11-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",27.0,34.0,77.0,29.97,29.62,31.0,8.1,0.0,-5.3,31.0,40.0,28.0,260.0,25.0,T,0,T,260.0,20.0,650.0,1630.0,2006-09-08
72518014735,2020-11-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",13.0,22.0,65.0,30.46,30.08,20.0,12.5,0.0,-17.0,43.0,28.0,16.0,290.0,37.0,T,0,T,290.0,25.0,652.0,1629.0,2006-09-08
72518014735,2020-11-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",20.0,29.0,64.0,30.4,30.09,28.0,12.5,0.0,-9.6,36.0,41.0,16.0,170.0,36.0,0.00,0,0.0,160.0,26.0,653.0,1628.0,2006-09-08
72518014735,2020-11-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32.0,48.0,57.0,30.21,29.88,40.0,10.4,0.0,9.7,17.0,56.0,39.0,140.0,27.0,0.00,0,0.0,160.0,20.0,654.0,1628.0,2006-09-08
72518014735,2020-11-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32.0,41.0,69.0,30.37,30.01,38.0,9.2,0.0,3.1,24.0,48.0,34.0,280.0,32.0,0.00,0,0.0,280.0,24.0,655.0,1627.0,2006-09-08
72518014735,2020-11-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",29.0,32.0,89.0,30.4,30.11,31.0,3.3,0.0,-5.6,33.0,41.0,23.0,130.0,25.0,0.01,0,T,140.0,17.0,657.0,1626.0,2006-09-08
72518014735,2020-11-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",33.0,35.0,85.0,30.0,29.65,35.0,10.0,0.0,-2.2,30.0,43.0,27.0,290.0,38.0,0.54,0,0.0,280.0,28.0,658.0,1626.0,2006-09-08
72518014735,2020-11-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",22.0,32.0,69.0,30.32,30.0,28.0,8.1,0.0,-4.8,33.0,40.0,23.0,270.0,25.0,0.00,0,0.0,320.0,21.0,659.0,1625.0,2006-09-08
72518014735,2020-11-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",30.0,36.0,77.0,30.26,29.96,34.0,6.9,0.0,-0.4,29.0,46.0,25.0,160.0,31.0,0.12,0,T,170.0,23.0,700.0,1625.0,2006-09-08
72518014735,2020-11-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",47.0,46.0,99.0,29.99,29.68,48.0,5.8,0.0,9.9,19.0,52.0,40.0,250.0,17.0,0.44,0,0.0,270.0,14.0,701.0,1624.0,2006-09-08
72518014735,2020-11-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",41.0,45.0,87.0,30.03,29.71,44.0,5.8,0.0,9.3,20.0,49.0,40.0,280.0,19.0,T,0,0.0,270.0,15.0,702.0,1624.0,2006-09-08
72518014735,2020-11-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",34.0,36.0,87.0,29.99,29.65,37.0,5.2,0.0,0.7,29.0,47.0,25.0,270.0,33.0,0.05,0,0.0,280.0,23.0,703.0,1623.0,2006-09-08
72518014735,2020-11-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",26.0,35.0,77.0,30.09,29.76,31.0,3.6,0.0,0.1,30.0,47.0,22.0,160.0,15.0,0.00,0,0.0,160.0,13.0,705.0,1623.0,2006-09-08
72518014735,2020-11-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",39.0,41.0,98.0,29.68,29.44,40.0,4.3,0.0,6.5,24.0,55.0,27.0,170.0,21.0,1.38,0,0.0,160.0,14.0,706.0,1623.0,2006-09-08
72518014735,2020-12-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",41.0,46.0,78.0,29.49,29.14,45.0,11.6,0.0,11.9,19.0,57.0,35.0,200.0,37.0,0.22,0,0.0,150.0,23.0,707.0,1622.0,2006-09-08
72518014735,2020-12-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",26.0,35.0,72.0,29.86,29.49,31.0,10.8,0.0,1.3,30.0,37.0,32.0,240.0,33.0,T,0,T,260.0,26.0,708.0,1622.0,2006-09-08
72518014735,2020-12-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",25.0,32.0,67.0,30.09,29.75,31.0,6.4,0.0,-1.3,33.0,43.0,21.0,150.0,17.0,0.00,0,0.0,170.0,13.0,709.0,1622.0,2006-09-08
72518014735,2020-12-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",27.0,42.0,61.0,29.95,29.63,35.0,3.9,0.0,9.1,23.0,48.0,36.0,240.0,18.0,0.00,0,0.0,170.0,12.0,710.0,1622.0,2006-09-08
72518014735,2020-12-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",32.0,35.0,90.0,29.77,29.44,34.0,10.0,0.0,2.5,30.0,38.0,31.0,310.0,29.0,0.12,0,0.0,280.0,21.0,711.0,1621.0,2006-09-08
72518014735,2020-12-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",20.0,29.0,72.0,29.8,29.47,25.0,15.1,0.0,-3.1,36.0,32.0,25.0,290.0,38.0,0.00,0,0.0,280.0,26.0,712.0,1621.0,2006-09-08
72518014735,2020-12-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",19.0,26.0,76.0,29.8,29.47,23.0,10.7,0.0,-5.7,39.0,30.0,21.0,270.0,25.0,T,0,T,300.0,18.0,713.0,1621.0,2006-09-08
72518014735,2020-12-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",19.0,22.0,81.0,29.81,29.47,22.0,10.2,0.0,-9.3,43.0,25.0,19.0,280.0,30.0,T,T,T,280.0,24.0,714.0,1621.0,2006-09-08
72518014735,2020-12-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",25.0,25.0,98.0,29.76,29.44,26.0,5.9,0.0,-5.9,40.0,30.0,19.0,170.0,19.0,0.06,T,1.3,160.0,14.0,715.0,1621.0,2006-09-08
72518014735,2020-12-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",30.0,36.0,82.0,30.04,29.67,33.0,6.9,0.0,5.5,29.0,42.0,30.0,300.0,26.0,0.00,T,0.0,310.0,21.0,715.0,1621.0,2006-09-08
72518014735,2020-12-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",31.0,35.0,85.0,30.11,29.79,34.0,5.4,0.0,4.9,30.0,46.0,23.0,150.0,20.0,0.00,0,0.0,160.0,15.0,716.0,1621.0,2006-09-08
72518014735,2020-12-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",33.0,36.0,98.0,30.05,29.75,34.0,1.2,0.0,6.3,29.0,46.0,25.0,180.0,11.0,0.01,0,0.0,170.0,8.0,717.0,1622.0,2006-09-08
72518014735,2020-12-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",38.0,42.0,83.0,29.94,29.59,41.0,11.5,0.0,12.6,23.0,49.0,34.0,290.0,33.0,0.01,0,0.0,270.0,23.0,718.0,1622.0,2006-09-08
72518014735,2020-12-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",28.0,32.0,84.0,29.95,29.63,31.0,6.0,0.0,3.0,33.0,34.0,29.0,260.0,34.0,0.01,0,T,280.0,24.0,719.0,1622.0,2006-09-08
72518014735,2020-12-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",7.0,24.0,46.0,30.27,29.88,20.0,14.1,0.0,-4.6,41.0,30.0,18.0,290.0,45.0,T,0,T,290.0,29.0,719.0,1622.0,2006-09-08
72518014735,2020-12-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",5.0,14.0,69.0,30.41,30.09,12.0,8.0,0.0,-14.2,51.0,18.0,10.0,350.0,16.0,0.27,0,3.2,30.0,13.0,720.0,1623.0,2006-09-08
72518014735,2020-12-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",13.0,17.0,88.0,30.12,29.77,16.0,10.4,0.0,-10.9,48.0,20.0,13.0,350.0,26.0,1.73,16,19.7,350.0,21.0,721.0,1623.0,2006-09-08
72518014735,2020-12-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",7.0,10.0,83.0,30.35,29.99,11.0,5.3,0.0,-17.5,55.0,21.0,-2.0,360.0,14.0,0.00,19,0.0,360.0,12.0,721.0,1623.0,2006-09-08
72518014735,2020-12-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",6.0,9.0,87.0,30.39,30.06,9.0,1.0,0.0,-18.2,56.0,22.0,-4.0,340.0,7.0,0.00,18,0.0,350.0,5.0,722.0,1624.0,2006-09-08
72518014735,2020-12-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",20.0,24.0,84.0,30.09,29.8,23.0,5.7,0.0,-2.9,41.0,32.0,15.0,160.0,22.0,0.02,17,0.5,170.0,16.0,722.0,1624.0,2006-09-08
72518014735,2020-12-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",30.0,34.0,94.0,29.8,29.51,32.0,2.9,0.0,7.5,31.0,40.0,28.0,160.0,16.0,0.00,15,0.0,160.0,12.0,723.0,1625.0,2006-09-08
72518014735,2020-12-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",27.0,31.0,79.0,29.83,29.46,31.0,8.7,0.0,4.8,34.0,37.0,24.0,280.0,37.0,T,12,T,280.0,28.0,723.0,1625.0,2006-09-08
72518014735,2020-12-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",19.0,28.0,65.0,30.31,29.96,26.0,8.4,0.0,2.1,37.0,36.0,19.0,270.0,38.0,0.00,11,0.0,280.0,31.0,724.0,1626.0,2006-09-08
72518014735,2020-12-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",40.0,46.0,87.0,29.99,29.72,42.0,12.8,0.0,20.4,19.0,56.0,35.0,160.0,33.0,0.32,4,0.0,150.0,24.0,724.0,1626.0,2006-09-08
72518014735,2020-12-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",45.0,49.0,82.0,29.47,29.18,48.0,12.5,0.0,23.7,16.0,63.0,34.0,130.0,42.0,0.88,T,1.3,150.0,28.0,724.0,1627.0,2006-09-08
72518014735,2020-12-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",16.0,29.0,61.0,29.8,29.44,24.0,10.1,0.0,4.0,36.0,34.0,23.0,250.0,26.0,T,1,0.2,260.0,18.0,725.0,1628.0,2006-09-08
72518014735,2020-12-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",19.0,29.0,67.0,30.21,29.85,25.0,6.7,0.0,4.2,36.0,36.0,22.0,150.0,27.0,T,1,T,150.0,20.0,725.0,1629.0,2006-09-08
72518014735,2020-12-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",26.0,36.0,68.0,30.09,29.77,32.0,14.1,0.0,11.5,29.0,41.0,31.0,180.0,33.0,T,T,T,150.0,24.0,725.0,1629.0,2006-09-08
72518014735,2020-12-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",14.0,26.0,58.0,30.38,30.0,23.0,11.4,0.0,1.7,39.0,35.0,16.0,270.0,36.0,T,0,T,270.0,29.0,725.0,1630.0,2006-09-08
72518014735,2020-12-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",15.0,25.0,62.0,30.25,29.98,23.0,10.7,0.0,1.0,40.0,35.0,15.0,160.0,35.0,0.02,0,0.0,150.0,26.0,726.0,1631.0,2006-09-08
72518014735,2020-12-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6918,-73.83109,"NWS ALBANY, NY",27.0,32.0,74.0,30.14,29.75,32.0,11.6,0.0,8.2,33.0,39.0,24.0,280.0,33.0,0.03,0,0.0,280.0,23.0,726.0,1632.0,2006-09-08
72518014735,2021-01-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",22.0,24.0,83.0,30.4,30.09,25.0,2.2,0.0,0.4,41.0,32.0,16.0,280.0,12.0,0.26,0,1.5,280.0,9.0,726.0,1632.0,2006-09-08
72518014735,2021-01-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",30.0,35.0,89.0,29.91,29.58,31.0,8.1,0.0,11.6,30.0,40.0,29.0,290.0,36.0,0.45,1,T,270.0,26.0,726.0,1633.0,2006-09-08
72518014735,2021-01-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",27.0,31.0,89.0,30.09,29.76,29.0,3.4,0.0,7.7,34.0,33.0,28.0,130.0,14.0,0.19,T,2.7,130.0,10.0,726.0,1634.0,2006-09-08
72518014735,2021-01-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",30.0,31.0,96.0,30.0,29.67,30.0,2.9,0.0,7.9,34.0,34.0,28.0,330.0,10.0,0.04,3,0.4,330.0,8.0,726.0,1635.0,2006-09-08
72518014735,2021-01-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",28.0,31.0,91.0,29.96,29.63,30.0,5.8,0.0,8.1,34.0,33.0,28.0,360.0,18.0,T,1,T,360.0,13.0,726.0,1636.0,2006-09-08
72518014735,2021-01-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",23.0,28.0,81.0,30.06,29.71,26.0,9.0,0.0,5.2,37.0,31.0,25.0,300.0,19.0,T,1,T,300.0,15.0,726.0,1637.0,2006-09-08
72518014735,2021-01-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",19.0,26.0,79.0,30.18,29.83,23.0,11.5,0.0,3.3,39.0,30.0,21.0,310.0,23.0,0.00,1,0.0,280.0,18.0,726.0,1638.0,2006-09-08
72518014735,2021-01-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",15.0,20.0,82.0,30.08,29.77,19.0,9.2,0.0,-2.5,45.0,24.0,15.0,300.0,19.0,0.00,T,0.0,310.0,15.0,726.0,1639.0,2006-09-08
72518014735,2021-01-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",12.0,21.0,72.0,29.99,29.65,18.0,7.2,0.0,-1.4,44.0,28.0,13.0,320.0,16.0,0.00,T,0.0,310.0,13.0,725.0,1640.0,2006-09-08
72518014735,2021-01-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",15.0,19.0,85.0,30.26,29.9,18.0,5.1,0.0,-3.4,46.0,25.0,13.0,330.0,15.0,0.00,T,0.0,320.0,13.0,725.0,1641.0,2006-09-08
72518014735,2021-01-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",22.0,22.0,91.0,30.26,29.95,23.0,1.9,0.0,-0.3,43.0,28.0,16.0,150.0,9.0,T,T,T,160.0,7.0,725.0,1642.0,2006-09-08
72518014735,2021-01-12T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",25.0,27.0,88.0,30.11,29.78,27.0,3.4,0.0,4.8,38.0,31.0,23.0,150.0,11.0,T,T,T,140.0,8.0,724.0,1643.0,2006-09-08
72518014735,2021-01-13T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",25.0,28.0,86.0,29.97,29.66,27.0,5.2,0.0,5.8,37.0,32.0,23.0,170.0,15.0,0.00,T,T,170.0,12.0,724.0,1644.0,2006-09-08
72518014735,2021-01-14T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",28.0,31.0,87.0,29.85,29.51,30.0,2.4,0.0,8.9,34.0,34.0,28.0,150.0,16.0,0.00,T,0.0,160.0,10.0,724.0,1645.0,2006-09-08
72518014735,2021-01-15T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",28.0,29.0,86.0,29.97,29.65,30.0,3.8,0.0,6.9,36.0,38.0,19.0,130.0,20.0,T,T,0.0,140.0,15.0,723.0,1647.0,2006-09-08
72518014735,2021-01-16T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",31.0,34.0,93.0,29.47,29.21,32.0,8.1,0.0,11.9,31.0,37.0,30.0,260.0,26.0,0.44,T,0.4,270.0,20.0,723.0,1648.0,2006-09-08
72518014735,2021-01-17T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",26.0,32.0,75.0,29.5,29.15,31.0,8.1,0.0,9.9,33.0,36.0,28.0,270.0,31.0,0.01,T,T,260.0,23.0,722.0,1649.0,2006-09-08
72518014735,2021-01-18T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",25.0,28.0,80.0,29.72,29.36,29.0,9.2,0.0,5.9,37.0,34.0,22.0,280.0,35.0,T,T,T,280.0,25.0,722.0,1650.0,2006-09-08
72518014735,2021-01-19T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",22.0,28.0,80.0,29.99,29.65,25.0,4.0,0.0,5.9,37.0,35.0,20.0,250.0,19.0,T,T,0.1,240.0,17.0,721.0,1652.0,2006-09-08
72518014735,2021-01-20T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",17.0,22.0,76.0,29.95,29.61,22.0,9.2,0.0,-0.1,43.0,30.0,14.0,280.0,37.0,0.02,T,0.3,270.0,28.0,720.0,1653.0,2006-09-08
72518014735,2021-01-21T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",16.0,23.0,74.0,29.71,29.44,21.0,7.3,0.0,0.8,42.0,31.0,14.0,160.0,25.0,0.02,T,1.3,160.0,17.0,720.0,1654.0,2006-09-08
72518014735,2021-01-22T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",23.0,30.0,77.0,29.68,29.32,28.0,9.2,0.0,7.8,35.0,36.0,23.0,260.0,30.0,T,1,T,270.0,23.0,719.0,1655.0,2006-09-08
72518014735,2021-01-23T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",7.0,18.0,64.0,30.06,29.7,15.0,17.2,0.0,-4.3,47.0,24.0,11.0,300.0,39.0,T,T,0.1,270.0,30.0,718.0,1657.0,2006-09-08
72518014735,2021-01-24T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",1.0,13.0,59.0,30.18,29.85,10.0,14.9,0.0,-9.4,52.0,20.0,6.0,260.0,34.0,0.00,T,0.0,270.0,26.0,718.0,1658.0,2006-09-08
72518014735,2021-01-25T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",9.0,17.0,71.0,30.15,29.82,15.0,1.4,0.0,-5.5,48.0,29.0,5.0,310.0,10.0,0.00,T,0.0,340.0,8.0,717.0,1659.0,2006-09-08
72518014735,2021-01-26T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",17.0,20.0,88.0,30.01,29.7,19.0,3.4,0.0,-2.5,45.0,24.0,15.0,310.0,10.0,0.32,T,4.0,320.0,8.0,716.0,1700.0,2006-09-08
72518014735,2021-01-27T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",21.0,26.0,87.0,30.04,29.68,24.0,7.6,0.0,3.4,39.0,28.0,23.0,270.0,22.0,0.10,5,1.3,280.0,17.0,715.0,1702.0,2006-09-08
72518014735,2021-01-28T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",9.0,17.0,68.0,30.14,29.8,16.0,14.0,0.0,-5.7,48.0,24.0,9.0,280.0,36.0,T,4,T,300.0,29.0,714.0,1703.0,2006-09-08
72518014735,2021-01-29T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",-3.0,7.0,61.0,30.18,29.82,5.0,12.3,0.0,-15.9,58.0,14.0,0.0,290.0,31.0,T,3,T,290.0,23.0,713.0,1704.0,2006-09-08
72518014735,2021-01-30T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",0.0,8.0,67.0,30.32,29.96,7.0,10.2,0.0,-15.0,57.0,17.0,-2.0,300.0,29.0,0.00,2,0.0,270.0,22.0,712.0,1706.0,2006-09-08
72518014735,2021-01-31T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",0.0,5.0,73.0,30.34,30.01,5.0,2.8,0.0,-18.1,60.0,17.0,-7.0,340.0,12.0,0.00,2,0.0,350.0,10.0,711.0,1707.0,2006-09-08
72518014735,2021-02-01T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",11.0,18.0,79.0,30.08,29.78,16.0,8.9,0.0,-5.3,47.0,25.0,10.0,340.0,25.0,0.26,2,4.4,350.0,18.0,710.0,1708.0,2006-09-08
72518014735,2021-02-02T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",22.0,24.0,92.0,29.6,29.31,23.0,10.7,0.0,0.6,41.0,27.0,20.0,350.0,26.0,0.23,8,2.5,350.0,18.0,709.0,1710.0,2006-09-08
72518014735,2021-02-03T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",21.0,27.0,80.0,29.55,29.21,24.0,10.6,0.0,3.4,38.0,30.0,24.0,280.0,28.0,T,8,T,280.0,21.0,708.0,1711.0,2006-09-08
72518014735,2021-02-04T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",19.0,26.0,69.0,29.81,29.47,25.0,6.7,0.0,2.3,39.0,37.0,15.0,270.0,23.0,0.00,7,0.0,270.0,17.0,707.0,1712.0,2006-09-08
72518014735,2021-02-05T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",25.0,28.0,79.0,29.66,29.34,29.0,8.6,0.0,4.1,37.0,38.0,17.0,170.0,33.0,T,6,T,160.0,24.0,706.0,1714.0,2006-09-08
72518014735,2021-02-06T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",13.0,24.0,57.0,29.96,29.58,23.0,8.3,0.0,-0.1,41.0,36.0,12.0,250.0,33.0,T,5,T,260.0,28.0,704.0,1715.0,2006-09-08
72518014735,2021-02-07T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",14.0,18.0,80.0,30.02,29.7,18.0,6.1,0.0,-6.2,47.0,26.0,10.0,260.0,32.0,0.09,4,1.1,270.0,24.0,703.0,1716.0,2006-09-08
72518014735,2021-02-08T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",5.0,16.0,65.0,30.36,29.99,12.0,8.3,0.0,-8.4,49.0,23.0,9.0,290.0,30.0,0.00,5,0.0,280.0,21.0,702.0,1718.0,2006-09-08
72518014735,2021-02-09T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",15.0,16.0,92.0,30.27,29.95,17.0,2.9,0.0,-8.6,49.0,24.0,8.0,270.0,17.0,0.20,5,1.8,270.0,14.0,701.0,1719.0,2006-09-08
72518014735,2021-02-10T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",12.0,19.0,69.0,30.31,29.97,18.0,8.8,0.0,-5.8,46.0,25.0,12.0,280.0,27.0,T,7,T,290.0,21.0,700.0,1720.0,2006-09-08
72518014735,2021-02-11T23:59:00,SOD  ,6,PRECIP,260,PLASTIC,42.6812,-73.8165,"NWS ALBANY, NY",8.0,19.0,62.0,30.29,29.96,17.0,6.2,0.0,-6.0,46.0,26.0,12.0,320.0,23.0,T,6,T,320.0,20.0,658.0,1721.0,2006-09-08
